Date/Time,Outdoor Temp,bldg0002642-up00
1900-07-23 00:00:00,21.86695346208573,-3.4393696068946156e-07
1900-07-23 01:00:00,19.61695346208573,-8.975630052532324e-07
1900-07-23 02:00:00,19.391953462085723,-1.806636507950543e-06
1900-07-23 03:00:00,18.704453462085727,-0.011158062205662844
1900-07-23 04:00:00,18.97945346208573,-0.06737157742335498
1900-07-23 05:00:00,19.391953462085723,-0.08115643706078401
1900-07-23 06:00:00,20.454453462085727,-0.09384211590733571
1900-07-23 07:00:00,22.154453462085726,-0.09721977359463807
1900-07-23 08:00:00,24.166953462085726,-0.018611767397469947
1900-07-23 09:00:00,26.36695346208573,-6.194516686264251e-07
1900-07-23 10:00:00,27.566953462085724,-2.2356963214065217e-07
1900-07-23 11:00:00,28.47945346208573,2.1078355416648265e-07
1900-07-23 12:00:00,29.204453462085723,6.420536458051629e-07
1900-07-23 13:00:00,29.766953462085723,1.2404405040911115e-06
1900-07-23 14:00:00,29.99195346208573,1.2486090597008115e-06
1900-07-23 15:00:00,29.99195346208573,7.598828801747004e-07
1900-07-23 16:00:00,29.99195346208573,4.0372511733721694e-07
1900-07-23 17:00:00,29.61695346208573,-0.00026067149598318906
1900-07-23 18:00:00,29.391953462085723,-1.0362379860850979e-06
1900-07-23 19:00:00,28.01695346208572,3.828382482140569e-07
1900-07-23 20:00:00,25.816953462085728,3.6542270720474335e-07
1900-07-23 21:00:00,23.92945346208573,4.1368958747511897e-07
1900-07-23 22:00:00,22.60445346208573,4.2561014623743176e-07
1900-07-23 23:00:00,21.879453462085724,3.076260171042122e-07
1900-07-24 00:00:00,21.691953462085724,-1.3655266783985098e-07
1900-07-24 01:00:00,21.691953462085724,-6.286031002389336e-07
1900-07-24 02:00:00,21.316953462085724,-1.2416624208810845e-06
1900-07-24 03:00:00,20.779453462085726,-2.041708370370543e-06
1900-07-24 04:00:00,20.591953462085726,-2.363735401189615e-06
1900-07-24 05:00:00,20.904453462085726,-0.0059464117381082815
1900-07-24 06:00:00,21.466953462085723,-0.0022001798475450585
1900-07-24 07:00:00,22.004453462085724,-1.5829174948578384e-06
1900-07-24 08:00:00,22.879453462085724,-1.1329230780177113e-06
1900-07-24 09:00:00,25.04195346208573,-4.25985081875524e-07
1900-07-24 10:00:00,27.466953462085726,5.107078848709534e-08
1900-07-24 11:00:00,29.354453462085726,3.1688859181144835e-07
1900-07-24 12:00:00,30.67945346208573,4.811734903853448e-07
1900-07-24 13:00:00,31.779453462085726,1.3098933481219497
1900-07-24 14:00:00,32.19195346208573,2.168163857824922
1900-07-24 15:00:00,32.19195346208573,2.772124521867056
1900-07-24 16:00:00,32.19195346208573,2.8456036292779388
1900-07-24 17:00:00,31.504453462085728,3.139653540180518
1900-07-24 18:00:00,30.029453462085726,3.665834757751888
1900-07-24 19:00:00,28.391953462085723,3.7453096271862663
1900-07-24 20:00:00,26.72945346208573,1.6395746135026386
1900-07-24 21:00:00,24.029453462085726,0.7368883270160715
1900-07-24 22:00:00,23.47945346208573,0.15675193328370796
1900-07-24 23:00:00,22.82945346208572,4.210370822121945e-05
1900-07-25 00:00:00,22.566953462085724,-7.773206014860534e-06
1900-07-25 01:00:00,22.41695346208573,-3.5596663963133324e-06
1900-07-25 02:00:00,22.566953462085724,-7.476568057995792e-07
1900-07-25 03:00:00,23.10445346208573,7.456412092210485e-07
1900-07-25 04:00:00,23.29195346208573,1.6768922357357496e-06
1900-07-25 05:00:00,22.60445346208573,2.312228261303062e-06
1900-07-25 06:00:00,22.566953462085724,1.7679648962598549e-06
1900-07-25 07:00:00,23.47945346208573,0.008963974132104369
1900-07-25 08:00:00,25.266953462085727,0.01647135276418865
1900-07-25 09:00:00,26.466953462085723,7.815481687956094e-05
1900-07-25 10:00:00,27.379453462085724,-1.071437800703734e-07
1900-07-25 11:00:00,28.47945346208573,-4.679221632386543e-08
1900-07-25 12:00:00,29.579453462085723,6.124851381628105e-08
1900-07-25 13:00:00,28.92945346208573,-8.721792710275622e-08
1900-07-25 14:00:00,29.72945346208573,8.218035318918737e-08
1900-07-25 15:00:00,30.591953462085726,1.892022254423864e-07
1900-07-25 16:00:00,30.591953462085726,2.44144313654715e-07
1900-07-25 17:00:00,30.216953462085726,2.583511999887378e-07
1900-07-25 18:00:00,29.30445346208573,3.030951489790823e-07
1900-07-25 19:00:00,26.454453462085723,2.0723117444276795e-07
1900-07-25 20:00:00,24.99195346208573,2.3225831924378326e-07
1900-07-25 21:00:00,24.30445346208573,3.0595824185297715e-07
1900-07-25 22:00:00,23.204453462085723,1.4793491942555193e-07
1900-07-25 23:00:00,22.41695346208573,-1.4502507639235773e-08
1900-07-26 00:00:00,21.879453462085724,-1.4044762508547137e-07
1900-07-26 01:00:00,21.316953462085724,-5.437999668345128e-07
1900-07-26 02:00:00,20.779453462085726,-1.0423777645485188e-06
1900-07-26 03:00:00,20.591953462085726,-1.5130113197869832e-06
1900-07-26 04:00:00,20.216953462085726,-0.0009611071886794775
1900-07-26 05:00:00,19.61695346208573,-0.04220709508609133
1900-07-26 06:00:00,20.141953462085727,-0.04283823075009252
1900-07-26 07:00:00,21.591953462085723,-3.596893389357092e-06
1900-07-26 08:00:00,23.254453462085724,-8.409941472109494e-07
1900-07-26 09:00:00,23.891953462085723,-5.999668211131848e-07
1900-07-26 10:00:00,24.579453462085723,-3.109190664929429e-07
1900-07-26 11:00:00,24.99195346208573,1.0021930663128842e-07
1900-07-26 12:00:00,24.61695346208573,2.2905469165834802e-07
1900-07-26 13:00:00,24.391953462085723,4.873637102775774e-07
1900-07-26 14:00:00,24.766953462085723,8.770332335927833e-07
1900-07-26 15:00:00,26.05445346208573,5.508360843009541e-07
1900-07-26 16:00:00,26.691953462085724,7.51509727336952e-07
1900-07-26 17:00:00,26.691953462085724,6.233195328775309e-07
1900-07-26 18:00:00,26.316953462085724,5.435605494596984e-07
1900-07-26 19:00:00,25.029453462085726,3.472842919904906e-07
1900-07-26 20:00:00,23.01695346208572,1.8554235481360593e-07
1900-07-26 21:00:00,21.191953462085724,-1.3212749294666537e-07
1900-07-26 22:00:00,19.841953462085723,-6.800345957458376e-07
1900-07-26 23:00:00,18.391953462085727,-1.340428308793662e-06
